transaction_id,customer_id,customer_age,customer_gender,country,product_category,product_name,quantity,unit_price,total_price,payment_method,transaction_date
T02292,C1974,56,Other,India,Clothing,Jacket,5,194.6,973.0,Credit Card,2022-09-12
T02293,C1316,18,Male,Germany,Clothing,Jacket,5,494.73,2473.65,Credit Card,2022-07-03
T02294,C1972,65,Male,India,Clothing,T-Shirt,5,341.24,1706.2,Debit Card,2022-12-19
T02295,C1847,30,Female,Canada,Clothing,T-Shirt,5,993.35,4966.75,Credit Card,2023-01-27
T02296,C1367,20,Male,UK,Books,Data Science 101,5,431.24,2156.2,Credit Card,2023-05-23
T02297,C1356,58,Other,UK,Electronics,Laptop,5,939.1,4695.5,Debit Card,2022-08-15
T02298,C1291,28,Male,India,Clothing,Jacket,3,693.35,2080.05,Credit Card,2024-05-02
T02299,C1778,61,Other,Australia,Books,AI Basics,5,381.7,1908.5,Net Banking,2022-10-29
T02300,C1275,19,Male,India,Home,Office Chair,4,509.26,2037.04,Credit Card,2023-11-28
T02301,C1352,53,Other,USA,Books,Data Science 101,4,232.37,929.48,Cash,2022-11-11
T02302,C1168,45,Female,Germany,Clothing,Jacket,5,187.5,937.5,Credit Card,2023-01-19
T02303,C1111,19,Male,USA,Books,NLP with Transformers,3,727.02,2181.06,Cash,2022-12-07
T02304,C1547,49,Other,UK,Books,NLP with Transformers,4,513.24,2052.96,Credit Card,2023-04-10
T02305,C1557,33,Female,Australia,Clothing,Jacket,3,235.73,707.19,Debit Card,2023-12-31
T02306,C1329,47,Male,India,Electronics,Smartwatch,3,959.73,2879.19,Cash,2022-03-22
T02307,C1013,29,Other,Canada,Clothing,Sneakers,5,1209.6,6048.0,Cash,2022-09-30
T02308,C1753,45,Other,UK,Books,Deep Learning,4,1026.94,4107.76,Cash,2023-03-06
T02309,C1031,18,Male,Australia,Electronics,Smartphone,4,878.02,3512.08,Debit Card,2024-05-02
T02310,C1619,41,Female,Germany,Electronics,Smartphone,2,1135.43,2270.86,Net Banking,2023-02-13
T02311,C1438,41,Female,Germany,Books,NLP with Transformers,5,830.7,4153.5,Net Banking,2022-05-28
T02312,C1331,52,Other,USA,Books,Data Science 101,1,69.43,69.43,Cash,2022-08-02
T02313,C1154,35,Male,UK,Clothing,Jeans,4,1395.59,5582.36,Debit Card,2023-11-12
T02314,C1151,40,Female,Australia,Home,Desk Lamp,4,641.33,2565.32,Cash,2023-07-02
T02315,C1851,44,Other,Canada,Clothing,T-Shirt,5,89.71,448.55,UPI,2022-01-12
T02316,C1468,46,Male,India,Electronics,Smartwatch,5,287.71,1438.55,Net Banking,2023-03-02
T02317,C1624,56,Female,Germany,Electronics,Smartwatch,4,702.15,2808.6,Cash,2022-05-28
T02318,C1251,49,Other,UK,Electronics,Smartphone,3,14.09,42.27,Cash,2024-02-15
T02319,C1287,48,Other,Germany,Books,Data Science 101,1,1252.1,1252.1,Net Banking,2022-02-25
T02320,C1940,26,Male,UK,Home,Mixer,2,1287.27,2574.54,Net Banking,2024-05-16
T02321,C1969,53,Female,Canada,Clothing,Jacket,4,1460.09,5840.36,Credit Card,2023-08-18
T02322,C1399,21,Female,Germany,Clothing,Jacket,5,880.02,4400.1,Cash,2022-06-26
T02323,C1446,36,Other,Canada,Books,AI Basics,5,432.08,2160.4,Credit Card,2022-04-06
T02324,C1577,61,Other,Canada,Books,Data Science 101,1,1257.57,1257.57,UPI,2022-06-13
T02325,C1564,24,Other,Germany,Home,Desk Lamp,1,712.72,712.72,Credit Card,2023-03-27
T02326,C1775,42,Female,USA,Books,AI Basics,3,426.66,1279.98,Cash,2022-10-02
T02327,C1465,51,Male,Australia,Clothing,Jeans,2,639.47,1278.94,Cash,2023-07-17
T02328,C1306,45,Male,Australia,Books,NLP with Transformers,5,517.22,2586.1,UPI,2022-05-11
T02329,C1214,60,Other,Australia,Electronics,Smartwatch,3,682.44,2047.32,Debit Card,2023-07-13
T02330,C1760,21,Female,Australia,Books,Deep Learning,5,1061.61,5308.05,Net Banking,2022-11-20
T02331,C1645,59,Other,Australia,Books,Deep Learning,5,278.05,1390.25,Net Banking,2022-09-02
T02332,C1633,44,Other,Australia,Books,Data Science 101,3,433.23,1299.69,Cash,2023-07-23
T02333,C1723,62,Other,UK,Clothing,Jeans,5,538.53,2692.65,Credit Card,2024-03-02
T02334,C1689,56,Other,Canada,Electronics,Smartwatch,1,1205.92,1205.92,UPI,2023-10-25
T02335,C1522,56,Female,Germany,Books,Deep Learning,5,950.45,4752.25,Credit Card,2022-04-02
T02336,C1253,51,Male,India,Electronics,Laptop,3,696.52,2089.56,Cash,2024-01-31
T02337,C1151,42,Female,UK,Home,Desk Lamp,5,373.43,1867.15,Net Banking,2022-02-22
T02338,C1366,43,Female,Australia,Books,NLP with Transformers,1,244.32,244.32,Debit Card,2023-11-26
T02339,C1014,25,Female,Germany,Clothing,Jeans,3,840.33,2520.99,Net Banking,2022-10-10
T02340,C1983,56,Male,Australia,Clothing,Sneakers,4,863.54,3454.16,Net Banking,2022-10-19
T02341,C1497,22,Other,Canada,Electronics,Headphones,4,1484.69,5938.76,UPI,2022-12-18
T02342,C1874,33,Other,Germany,Books,Data Science 101,4,1323.28,5293.12,Cash,2023-07-31
T02343,C1124,41,Female,Germany,Books,Deep Learning,1,241.68,241.68,UPI,2022-11-03
T02344,C1537,40,Female,Canada,Clothing,Jeans,1,901.34,901.34,Credit Card,2022-11-13
T02345,C1312,34,Other,Germany,Home,Mixer,1,476.69,476.69,Debit Card,2024-02-21
T02346,C1242,59,Female,Australia,Books,NLP with Transformers,1,1130.62,1130.62,Net Banking,2023-01-11
T02347,C1647,46,Other,India,Clothing,Jacket,3,416.51,1249.53,Debit Card,2023-10-24
T02348,C1958,50,Male,UK,Home,Mixer,2,856.6,1713.2,UPI,2023-09-05
T02349,C1456,27,Female,Canada,Books,AI Basics,3,368.89,1106.67,Net Banking,2022-08-19
T02350,C1839,26,Male,UK,Clothing,Sneakers,2,812.79,1625.58,Cash,2022-11-14
T02351,C1698,19,Male,UK,Electronics,Smartwatch,5,510.53,2552.65,UPI,2024-05-30
T02352,C1963,56,Other,Germany,Home,Vacuum Cleaner,3,275.83,827.49,UPI,2022-07-02
T02353,C1385,50,Female,Australia,Electronics,Laptop,2,987.45,1974.9,Credit Card,2023-09-27
T02354,C1247,37,Other,Canada,Clothing,Sneakers,1,449.74,449.74,Debit Card,2023-01-25
T02355,C1219,24,Other,Canada,Home,Office Chair,1,895.17,895.17,Debit Card,2022-11-24
T02356,C1242,24,Male,Germany,Clothing,Jacket,2,683.38,1366.76,UPI,2023-07-26
T02357,C1838,51,Female,UK,Home,Mixer,1,682.28,682.28,Credit Card,2023-09-21
T02358,C1406,19,Male,Germany,Clothing,Jacket,4,932.18,3728.72,Cash,2022-10-07
T02359,C1696,53,Male,Australia,Home,Vacuum Cleaner,4,443.01,1772.04,UPI,2024-02-17
T02360,C1192,61,Female,Germany,Home,Desk Lamp,3,954.42,2863.26,Credit Card,2022-02-25
T02361,C1130,38,Other,Australia,Home,Vacuum Cleaner,4,922.83,3691.32,Debit Card,2023-02-24
T02362,C1699,20,Other,Germany,Home,Vacuum Cleaner,2,714.65,1429.3,Net Banking,2022-03-22
T02363,C1652,64,Female,UK,Electronics,Smartwatch,5,712.26,3561.3,Net Banking,2023-09-20
T02364,C1884,23,Female,UK,Books,Deep Learning,4,688.27,2753.08,Cash,2024-01-05
T02365,C1388,47,Male,Australia,Books,AI Basics,3,1499.82,4499.46,Net Banking,2022-05-01
T02366,C1649,45,Other,India,Home,Vacuum Cleaner,4,1379.49,5517.96,Debit Card,2023-09-04
T02367,C1478,53,Other,Canada,Home,Vacuum Cleaner,4,723.49,2893.96,Cash,2024-01-17
T02368,C1923,41,Female,UK,Clothing,Sneakers,4,252.9,1011.6,Debit Card,2023-12-01
T02369,C1115,51,Other,Australia,Home,Office Chair,5,1053.15,5265.75,Debit Card,2022-01-07
T02370,C1342,59,Other,UK,Home,Vacuum Cleaner,3,151.95,455.85,Cash,2024-05-04
T02371,C1571,45,Male,Australia,Books,Data Science 101,5,885.41,4427.05,Net Banking,2024-05-25
T02372,C1012,61,Female,Canada,Clothing,Sneakers,4,1288.64,5154.56,Cash,2022-11-14
T02373,C1855,31,Female,Canada,Home,Vacuum Cleaner,1,832.59,832.59,Credit Card,2022-03-01
T02374,C1575,24,Other,Canada,Books,NLP with Transformers,1,847.98,847.98,UPI,2022-03-18
T02375,C1316,62,Male,UK,Books,AI Basics,2,1425.97,2851.94,UPI,2022-03-12
T02376,C1817,65,Female,Canada,Books,NLP with Transformers,5,124.39,621.95,Debit Card,2024-04-09
T02377,C1208,31,Other,Canada,Books,NLP with Transformers,2,757.91,1515.82,Cash,2023-06-05
T02378,C1058,36,Female,Australia,Home,Mixer,5,354.94,1774.7,Credit Card,2023-06-20
T02379,C1249,57,Male,UK,Clothing,Jacket,3,105.7,317.1,Cash,2024-06-11
T02380,C1616,53,Female,Germany,Home,Vacuum Cleaner,5,68.78,343.9,Cash,2023-10-09
T02381,C1379,49,Other,Australia,Clothing,Jacket,5,195.4,977.0,Credit Card,2023-08-06
T02382,C1519,56,Female,USA,Books,Data Science 101,1,234.91,234.91,UPI,2024-04-30
T02383,C1870,28,Other,Australia,Books,AI Basics,3,683.14,2049.42,Cash,2023-10-21
T02384,C1305,51,Other,Canada,Clothing,Jacket,1,453.18,453.18,Debit Card,2022-11-11
T02385,C1711,21,Other,Germany,Electronics,Smartwatch,2,1413.11,2826.22,Net Banking,2024-02-19
T02386,C1993,20,Male,USA,Clothing,T-Shirt,4,65.47,261.88,Debit Card,2024-01-24
T02387,C1265,34,Female,Australia,Electronics,Laptop,4,1438.19,5752.76,Debit Card,2023-12-11
T02388,C1519,25,Male,Germany,Home,Vacuum Cleaner,3,823.14,2469.42,Net Banking,2023-05-30
T02389,C1809,23,Other,Canada,Clothing,Jeans,5,134.9,674.5,Credit Card,2024-05-16
T02390,C1380,65,Other,USA,Books,Deep Learning,1,1067.76,1067.76,Credit Card,2022-04-19
T02391,C1777,39,Female,Germany,Clothing,Jacket,3,593.73,1781.19,Net Banking,2022-05-30
T02392,C1681,62,Male,UK,Books,AI Basics,4,514.45,2057.8,Cash,2022-05-16
T02393,C1322,33,Male,Germany,Books,NLP with Transformers,2,11.35,22.7,UPI,2022-06-30
T02394,C1366,32,Other,Canada,Home,Vacuum Cleaner,5,471.67,2358.35,Cash,2023-06-27
T02395,C1083,55,Female,India,Electronics,Smartphone,1,101.57,101.57,Credit Card,2024-01-31
T02396,C1220,36,Other,India,Books,NLP with Transformers,4,640.84,2563.36,Debit Card,2024-06-11
T02397,C1750,27,Other,UK,Clothing,T-Shirt,4,340.64,1362.56,UPI,2022-08-15
T02398,C1931,58,Other,Germany,Clothing,Jacket,4,1080.1,4320.4,Cash,2022-01-16
T02399,C1419,62,Male,Australia,Home,Vacuum Cleaner,2,956.67,1913.34,Cash,2024-03-29
T02400,C1465,41,Female,India,Electronics,Laptop,5,1053.34,5266.7,Credit Card,2024-05-03
T02401,C1952,60,Female,Australia,Books,AI Basics,5,1354.44,6772.2,UPI,2022-08-10
T02402,C1333,38,Other,India,Electronics,Laptop,5,610.48,3052.4,UPI,2022-08-04
T02403,C1122,62,Female,Canada,Home,Office Chair,4,389.54,1558.16,Credit Card,2022-06-20
T02404,C1739,62,Other,Germany,Clothing,Sneakers,3,1369.9,4109.7,Debit Card,2023-03-19
T02405,C1459,59,Male,Canada,Books,AI Basics,2,872.62,1745.24,Cash,2023-11-12
T02406,C1421,19,Male,Australia,Clothing,T-Shirt,3,1058.4,3175.2,Net Banking,2024-01-25
T02407,C1727,26,Female,Australia,Home,Office Chair,5,283.67,1418.35,Cash,2024-04-15
T02408,C1667,60,Male,UK,Books,Deep Learning,3,83.94,251.82,Debit Card,2022-07-28
T02409,C1271,53,Female,UK,Books,NLP with Transformers,2,1282.4,2564.8,UPI,2023-09-04
T02410,C1095,19,Female,Germany,Clothing,T-Shirt,3,557.99,1673.97,Credit Card,2022-04-05
T02411,C1873,61,Other,Australia,Clothing,Sneakers,4,719.85,2879.4,Credit Card,2024-05-21
T02412,C1722,29,Other,Germany,Home,Office Chair,3,1187.84,3563.52,Net Banking,2023-05-11
T02413,C1467,28,Male,Canada,Clothing,Jacket,4,1046.37,4185.48,Net Banking,2023-03-22
T02414,C1069,19,Female,Australia,Books,Data Science 101,2,944.03,1888.06,Credit Card,2022-08-06
T02415,C1348,28,Female,Australia,Electronics,Laptop,4,312.86,1251.44,Net Banking,2023-01-28
T02416,C1519,62,Male,India,Home,Vacuum Cleaner,1,1084.53,1084.53,Cash,2023-03-28
T02417,C1565,18,Other,India,Books,NLP with Transformers,1,1069.64,1069.64,UPI,2022-03-04
T02418,C1484,21,Other,Canada,Electronics,Headphones,5,426.16,2130.8,Debit Card,2023-01-22
T02419,C1467,29,Female,USA,Electronics,Headphones,5,787.88,3939.4,Cash,2023-03-27
T02420,C1436,48,Other,Germany,Clothing,Jacket,1,1467.05,1467.05,UPI,2024-01-03
T02421,C1392,53,Female,UK,Clothing,Sneakers,1,381.46,381.46,Credit Card,2023-04-17
T02422,C1498,31,Other,Germany,Clothing,Jeans,5,920.89,4604.45,Net Banking,2022-03-15
T02423,C1382,65,Male,India,Books,NLP with Transformers,3,933.01,2799.03,UPI,2022-12-04
T02424,C1460,30,Male,Australia,Books,Deep Learning,5,441.34,2206.7,Credit Card,2023-12-28
T02425,C1532,51,Female,Australia,Electronics,Laptop,4,1283.42,5133.68,UPI,2023-07-27
T02426,C1326,53,Other,UK,Electronics,Laptop,1,1371.29,1371.29,Net Banking,2023-07-13
T02427,C1786,60,Male,USA,Clothing,Sneakers,5,687.99,3439.95,Credit Card,2022-04-09
T02428,C1423,34,Other,Australia,Clothing,Jeans,3,1240.12,3720.36,Debit Card,2024-06-19
T02429,C1617,19,Female,Canada,Books,AI Basics,3,1042.76,3128.28,UPI,2023-02-24
T02430,C1339,35,Female,UK,Clothing,Jacket,5,738.42,3692.1,Debit Card,2022-06-17
T02431,C1772,55,Male,UK,Home,Vacuum Cleaner,2,407.72,815.44,Debit Card,2023-07-11
T02432,C1168,49,Other,Germany,Books,AI Basics,1,763.74,763.74,Net Banking,2024-01-10
T02433,C1590,58,Female,Germany,Electronics,Headphones,2,604.45,1208.9,Debit Card,2022-12-10
T02434,C1330,53,Female,Canada,Clothing,Jeans,4,608.06,2432.24,Credit Card,2022-12-11
T02435,C1111,48,Other,Australia,Clothing,Jacket,1,1432.88,1432.88,Cash,2023-12-09
T02436,C1829,62,Male,India,Books,Deep Learning,3,958.97,2876.91,UPI,2024-02-23
T02437,C1286,39,Female,Germany,Home,Office Chair,4,1153.67,4614.68,Debit Card,2023-02-13
T02438,C1746,39,Male,Australia,Clothing,Sneakers,3,1211.69,3635.07,Net Banking,2023-01-29
T02439,C1248,51,Other,USA,Electronics,Laptop,4,951.66,3806.64,Credit Card,2022-03-19
T02440,C1498,33,Male,UK,Electronics,Laptop,4,1043.43,4173.72,Credit Card,2022-10-22
T02441,C1651,52,Other,Canada,Electronics,Smartphone,2,844.06,1688.12,Debit Card,2023-12-23
T02442,C1090,47,Other,UK,Books,AI Basics,5,607.81,3039.05,Credit Card,2022-01-25
T02443,C1585,22,Male,India,Clothing,Sneakers,3,594.71,1784.13,UPI,2023-09-05
T02444,C1328,62,Other,Australia,Electronics,Headphones,3,1040.32,3120.96,Credit Card,2022-06-19
T02445,C1706,43,Male,Germany,Home,Mixer,5,651.3,3256.5,Cash,2023-12-10
T02446,C1179,52,Female,India,Home,Mixer,3,54.27,162.81,Credit Card,2022-04-20
T02447,C1672,44,Male,Germany,Books,Data Science 101,4,1048.29,4193.16,UPI,2022-10-24
T02448,C1479,32,Male,Canada,Clothing,T-Shirt,2,682.09,1364.18,Cash,2024-04-04
T02449,C1815,33,Male,UK,Electronics,Headphones,3,247.52,742.56,Credit Card,2022-07-09
T02450,C1368,48,Female,Canada,Electronics,Headphones,1,59.59,59.59,Net Banking,2023-03-01
T02451,C1452,20,Female,Australia,Home,Desk Lamp,2,586.96,1173.92,Net Banking,2023-08-26
T02452,C1309,19,Male,India,Books,NLP with Transformers,3,927.17,2781.51,Net Banking,2023-08-30
T02453,C1389,53,Female,USA,Clothing,Jeans,1,208.07,208.07,Net Banking,2022-05-31
T02454,C1766,39,Female,Germany,Books,Data Science 101,2,1113.39,2226.78,Cash,2022-09-10
T02455,C1263,48,Male,USA,Books,AI Basics,4,99.14,396.56,UPI,2023-02-24
T02456,C1452,33,Female,Australia,Clothing,T-Shirt,5,1403.44,7017.2,UPI,2023-04-09
T02457,C1635,65,Other,India,Clothing,Jeans,5,99.02,495.1,Net Banking,2024-01-03
T02458,C1353,48,Other,India,Clothing,T-Shirt,2,998.98,1997.96,Net Banking,2023-05-11
T02459,C1131,61,Male,UK,Home,Mixer,1,298.99,298.99,Credit Card,2024-04-25
T02460,C1569,52,Female,UK,Books,AI Basics,2,889.91,1779.82,Net Banking,2023-03-29
T02461,C1681,23,Male,UK,Electronics,Laptop,3,184.36,553.08,UPI,2024-02-10
T02462,C1034,18,Female,Australia,Books,NLP with Transformers,3,1407.35,4222.05,UPI,2022-12-29
T02463,C1066,18,Male,Australia,Home,Mixer,3,685.01,2055.03,Net Banking,2022-04-09
T02464,C1531,52,Other,India,Home,Desk Lamp,2,42.23,84.46,Net Banking,2023-10-19
T02465,C1431,41,Female,India,Electronics,Smartwatch,3,1003.24,3009.72,Cash,2022-06-27
T02466,C1633,30,Other,Australia,Electronics,Smartphone,5,156.01,780.05,Credit Card,2022-07-02
T02467,C1621,42,Female,USA,Home,Office Chair,4,403.07,1612.28,Debit Card,2023-03-11
T02468,C1074,19,Female,USA,Electronics,Smartphone,2,484.99,969.98,Credit Card,2024-05-19
T02469,C1777,59,Other,Australia,Electronics,Laptop,5,390.4,1952.0,Cash,2023-10-11
T02470,C1817,42,Other,Australia,Home,Desk Lamp,2,207.3,414.6,Net Banking,2023-01-10
T02471,C1610,48,Other,UK,Electronics,Smartwatch,1,1471.02,1471.02,Net Banking,2022-03-12
T02472,C1867,39,Male,Canada,Clothing,Jeans,1,183.85,183.85,UPI,2024-03-01
T02473,C1099,59,Male,UK,Clothing,Jeans,3,317.02,951.06,UPI,2023-02-09
T02474,C1175,27,Female,Canada,Books,Data Science 101,2,1249.64,2499.28,Debit Card,2023-03-28
T02475,C1858,37,Female,India,Clothing,T-Shirt,5,27.35,136.75,Cash,2022-09-01
T02476,C1006,24,Other,USA,Home,Vacuum Cleaner,2,1298.72,2597.44,Net Banking,2024-01-14
T02477,C1318,45,Male,Canada,Electronics,Smartwatch,3,371.4,1114.2,UPI,2023-12-17
T02478,C1137,35,Male,USA,Electronics,Laptop,1,1263.34,1263.34,Credit Card,2023-08-03
T02479,C1277,20,Male,India,Clothing,Sneakers,5,1349.47,6747.35,Debit Card,2022-05-01
T02480,C1743,48,Male,India,Electronics,Headphones,4,632.49,2529.96,Credit Card,2022-07-18
T02481,C1066,42,Other,Canada,Home,Office Chair,5,1313.66,6568.3,Cash,2023-03-16
T02482,C1513,65,Male,UK,Electronics,Smartphone,1,87.02,87.02,UPI,2023-12-24
T02483,C1146,51,Other,India,Home,Desk Lamp,2,816.88,1633.76,Debit Card,2022-04-26
T02484,C1829,33,Female,Australia,Electronics,Smartphone,5,1011.88,5059.4,Net Banking,2024-02-28
T02485,C1758,24,Female,UK,Books,NLP with Transformers,1,217.82,217.82,Cash,2023-05-12
T02486,C1924,50,Female,Germany,Home,Office Chair,2,1402.88,2805.76,UPI,2022-08-16
T02487,C1896,29,Male,Canada,Books,AI Basics,5,338.97,1694.85,UPI,2023-01-23
T02488,C1595,29,Other,Australia,Electronics,Laptop,5,889.23,4446.15,Cash,2023-03-03
T02489,C1720,49,Other,Australia,Books,NLP with Transformers,2,196.3,392.6,Cash,2022-07-19
T02490,C1157,58,Other,UK,Electronics,Laptop,3,675.59,2026.77,Credit Card,2022-08-24
T02491,C1045,63,Female,Australia,Clothing,Jeans,3,1313.43,3940.29,Net Banking,2023-11-29
T02492,C1647,48,Other,Germany,Clothing,Sneakers,5,829.73,4148.65,Cash,2024-05-18
T02493,C1290,22,Other,Germany,Clothing,T-Shirt,3,75.15,225.45,Net Banking,2023-03-18
T02494,C1388,62,Female,Canada,Clothing,T-Shirt,2,629.57,1259.14,Cash,2024-04-08
T02495,C1140,46,Other,Canada,Electronics,Headphones,5,1134.39,5671.95,Credit Card,2023-11-01
T02496,C1196,40,Male,USA,Clothing,Jeans,3,1036.76,3110.28,Credit Card,2024-02-13
T02497,C1016,55,Male,Australia,Clothing,T-Shirt,3,1156.62,3469.86,Debit Card,2023-07-03
T02498,C1232,49,Female,USA,Home,Desk Lamp,3,1325.41,3976.23,Debit Card,2023-09-09
T02499,C1313,50,Female,UK,Electronics,Laptop,3,91.35,274.05,Credit Card,2023-07-02
T02500,C1062,31,Other,Australia,Electronics,Smartphone,3,1271.49,3814.47,Net Banking,2023-01-16
T02501,C1281,46,Male,UK,Books,Data Science 101,1,1246.37,1246.37,Cash,2022-11-09
T02502,C1117,55,Other,Canada,Electronics,Smartphone,5,409.22,2046.1,Cash,2022-06-15
T02503,C1569,31,Female,Australia,Home,Mixer,3,966.69,2900.07,UPI,2022-01-27
T02504,C1214,56,Other,Germany,Clothing,Jeans,3,1474.58,4423.74,Credit Card,2023-03-20
T02505,C1691,40,Other,Canada,Books,Data Science 101,5,456.53,2282.65,Debit Card,2023-12-15
T02506,C1281,31,Other,Canada,Electronics,Laptop,1,1095.35,1095.35,Debit Card,2023-01-01
T02507,C1448,62,Male,India,Clothing,Jacket,4,1430.57,5722.28,Credit Card,2023-11-09
T02508,C1404,61,Female,USA,Clothing,T-Shirt,1,85.91,85.91,Debit Card,2022-03-26
T02509,C1141,30,Female,Germany,Books,Data Science 101,4,1220.34,4881.36,UPI,2022-12-31
T02510,C1955,45,Other,Canada,Electronics,Laptop,4,180.25,721.0,Credit Card,2023-10-27
T02511,C1615,22,Male,UK,Books,NLP with Transformers,5,178.55,892.75,Cash,2023-12-09
T02512,C1769,41,Other,UK,Books,Data Science 101,3,889.87,2669.61,Credit Card,2023-01-03
T02513,C1883,51,Male,Canada,Books,Deep Learning,1,540.77,540.77,Cash,2022-11-11
T02514,C1551,20,Other,Australia,Books,NLP with Transformers,1,1114.08,1114.08,Net Banking,2022-05-28
T02515,C1972,39,Other,UK,Books,AI Basics,1,966.42,966.42,UPI,2022-08-28
T02516,C1272,38,Female,Germany,Books,NLP with Transformers,4,341.02,1364.08,Credit Card,2023-10-27
T02517,C1613,53,Male,Canada,Books,Deep Learning,4,1126.09,4504.36,Credit Card,2024-02-18
T02518,C1455,57,Female,India,Home,Office Chair,2,1308.4,2616.8,Debit Card,2023-12-27
T02519,C1825,40,Male,India,Home,Desk Lamp,2,526.92,1053.84,Cash,2024-03-14
T02520,C1366,39,Male,India,Books,Deep Learning,5,391.28,1956.4,Debit Card,2023-04-29
T02521,C1062,35,Male,Germany,Electronics,Laptop,4,860.11,3440.44,Cash,2022-01-09
T02522,C1378,20,Male,Canada,Electronics,Laptop,2,1245.2,2490.4,Debit Card,2023-03-25
T02523,C1158,41,Other,India,Books,Data Science 101,5,148.82,744.1,Debit Card,2024-01-03
T02524,C1055,31,Other,Canada,Electronics,Smartwatch,4,763.56,3054.24,Cash,2022-10-13
T02525,C1950,62,Other,Australia,Clothing,Sneakers,1,1193.54,1193.54,Debit Card,2023-10-06
T02526,C1008,63,Male,Germany,Clothing,Jeans,3,1202.34,3607.02,UPI,2022-01-29
T02527,C1792,30,Male,USA,Clothing,Jeans,4,1370.38,5481.52,Cash,2023-12-27
T02528,C1863,56,Other,Australia,Home,Mixer,1,993.56,993.56,Credit Card,2022-04-10
T02529,C1222,58,Female,Germany,Electronics,Laptop,3,93.48,280.44,UPI,2022-09-19
T02530,C1049,54,Female,USA,Electronics,Laptop,2,1235.38,2470.76,Net Banking,2024-06-08
T02531,C1515,40,Female,Australia,Clothing,Sneakers,4,1320.6,5282.4,Debit Card,2022-03-10
T02532,C1074,27,Female,USA,Home,Office Chair,2,966.41,1932.82,Net Banking,2022-11-30
T02533,C1439,62,Female,India,Home,Mixer,1,1295.81,1295.81,Cash,2023-08-02
T02534,C1555,29,Other,Canada,Electronics,Smartwatch,2,1378.77,2757.54,UPI,2023-02-16
T02535,C1568,34,Other,India,Home,Mixer,3,25.67,77.01,UPI,2023-11-30
T02536,C1705,43,Male,Australia,Electronics,Smartwatch,2,663.65,1327.3,Net Banking,2023-08-24
T02537,C1962,27,Other,Germany,Books,Data Science 101,2,993.65,1987.3,UPI,2024-05-14
T02538,C1598,41,Other,Canada,Electronics,Laptop,1,445.41,445.41,UPI,2024-04-26
T02539,C1893,54,Other,USA,Home,Vacuum Cleaner,4,587.53,2350.12,UPI,2022-01-21
T02540,C1544,54,Female,Germany,Electronics,Smartphone,5,461.76,2308.8,Credit Card,2022-06-26
T02541,C1985,64,Other,India,Home,Desk Lamp,5,846.3,4231.5,UPI,2024-03-12
T02542,C1639,65,Male,Canada,Electronics,Headphones,2,900.82,1801.64,Cash,2024-02-14
T02543,C1636,43,Male,Germany,Electronics,Laptop,3,946.37,2839.11,UPI,2023-10-31
T02544,C1166,18,Other,Australia,Clothing,Jeans,5,1215.06,6075.3,Cash,2024-03-17
T02545,C1759,20,Other,UK,Books,Deep Learning,5,525.95,2629.75,Credit Card,2022-06-24
T02546,C1419,34,Male,Canada,Home,Office Chair,1,54.58,54.58,Net Banking,2022-01-26
T02547,C1222,30,Other,Australia,Clothing,Jeans,4,730.98,2923.92,Net Banking,2022-11-14
T02548,C1679,43,Other,Australia,Books,AI Basics,4,1137.67,4550.68,Cash,2024-04-10
T02549,C1467,28,Other,UK,Books,Data Science 101,2,1273.02,2546.04,Net Banking,2022-12-19
T02550,C1998,56,Other,India,Clothing,T-Shirt,1,41.71,41.71,Credit Card,2024-06-10
T02551,C1392,27,Other,Canada,Home,Desk Lamp,2,46.23,92.46,Credit Card,2023-03-08
T02552,C1298,29,Female,Canada,Books,Deep Learning,2,611.44,1222.88,Cash,2023-05-06
T02553,C1694,48,Male,Canada,Clothing,Sneakers,1,1190.33,1190.33,Debit Card,2023-02-27
T02554,C1484,24,Other,Canada,Home,Mixer,3,1260.34,3781.02,Credit Card,2024-02-26
T02555,C1426,61,Male,India,Home,Vacuum Cleaner,4,659.63,2638.52,Debit Card,2023-12-04
T02556,C1347,40,Male,Australia,Electronics,Headphones,4,177.18,708.72,Net Banking,2024-01-19
T02557,C1756,56,Female,Germany,Home,Vacuum Cleaner,4,83.86,335.44,Debit Card,2022-08-26
T02558,C1735,38,Female,Australia,Clothing,T-Shirt,2,103.52,207.04,UPI,2022-06-06
T02559,C1982,54,Female,India,Clothing,T-Shirt,5,155.95,779.75,Cash,2022-06-10
T02560,C1996,18,Male,Canada,Home,Vacuum Cleaner,3,768.49,2305.47,Net Banking,2022-03-24
T02561,C1728,35,Other,Australia,Home,Mixer,4,1109.37,4437.48,UPI,2022-10-27
T02562,C1591,25,Male,Germany,Home,Vacuum Cleaner,2,291.03,582.06,UPI,2024-04-13
T02563,C1268,60,Male,Canada,Clothing,Sneakers,5,402.46,2012.3,Net Banking,2022-10-02
T02564,C1554,53,Other,USA,Home,Office Chair,2,1160.99,2321.98,UPI,2022-01-16
T02565,C1106,25,Male,Germany,Electronics,Smartphone,4,761.71,3046.84,Credit Card,2022-04-19
T02566,C1430,20,Other,UK,Electronics,Smartwatch,1,75.63,75.63,Debit Card,2022-09-08
T02567,C1686,58,Other,Australia,Electronics,Headphones,5,359.58,1797.9,Net Banking,2022-07-18
T02568,C1146,19,Female,UK,Home,Vacuum Cleaner,2,514.38,1028.76,Cash,2022-03-19
